,情感分析结果,评价倾向,正文内容,标签
7903,0.9445102021148476,正向,可喜可贺了[苦涩],0
7904,0.671717171717172,正向,活该,0
7905,0.9980459929979928,正向,减刑其实是不正确的做法。让有钱有权人有机可乘。希望法律工作者考虑一下。,0
7906,0.736068329201049,正向,罪有应得,0
7907,0.0243981678235821,负向,赞成赞成,1
7908,0.9989109087071122,正向,[赞][赞][赞],0
7909,0.671717171717172,正向,活该！,0
7910,0.7604265926024432,正向,“各被害人均表示本人不出庭参加诉讼”,0
7911,0.1764255868342975,负向,应该变成人棍，不然对不起当地的百姓,1
7912,0.8333333333333333,正向,好似,0
7913,0.9965443610445064,正向,别到最后背后的人再给偷偷捞出来[笑cry],0
7914,0.3559968893259929,负向,打击黑恶势力[good],1
7916,0.994076930128846,正向,真的大快人心，心情好，今晚加个餐[笑cry],0
7917,0.0221922661636707,负向,关住别放了害人,1
7918,0.6416937587331846,正向,妈的！！终于！！大快人心！！,0
7919,0.3444690784519461,负向,[挖鼻],1
7921,0.6313015917462843,正向,希望能执行到底，要坐足24年牢不能缓刑！才对得起日夜盼望的同胞,0
7923,0.1792139308543849,负向,判不死他[哈哈],1
7924,0.7458366648714403,正向,请问专业人士  聚众斗殴罪，包含组织黑社会么？,0
7925,0.128607582696079,负向,为什么不见被害人家属及夲人发声，保护伞何须人边。,1
7926,0.8361112027760076,正向,保护伞们的结果更为重要,0
7927,0.0004610087730759,负向,为啥赔偿内容不含精神损失费,1
7928,0.767946633586656,正向,这种都不能判死刑，使人有点怀疑有人操纵了，过几年多次减刑，没几年就出来了,0
7930,0.3457016156869955,负向,算黑恶势力吧？怎么能有期呢，出来还得霍霍人间,1
7931,0.736068329201049,正向,罪有应得,0
7933,0.3125696949073476,负向,判的轻了[怒],1
7935,0.3150105708245242,负向,死里面吧，别出来了,1
7937,0.8976482069202357,正向,原来这么久是去挖别的犯罪项目了，最后一辈子待里面,0
7938,0.2127099184323146,负向,庆祝   干杯🍻,1
7939,0.6558628208940429,正向,好,0
7940,0.3415204407882596,负向,终于得到应有的制裁了🙏,1
7941,0.2637491405787439,负向,涉黑没抄家？太不合理了,1
7942,0.659726197600683,正向,真好！,0
7943,0.999275491916556,正向,这要不是老百姓传播快 谁会在意这些社会黑恶团伙,0
7944,0.3869500882536162,负向,没吃枪子，便宜丫的,1
7946,0.9317009477550116,正向,伞都去哪？,0
7947,0.3307268472823635,负向,打成那样了还轻伤呢[汗],1
7948,0.0126165547681496,负向,还要在监狱养垃圾[二哈],1
7949,0.6973165369409339,正向,♡罪有应得，这种黑恶势力判轻了,0
7950,0.9959282099693502,正向,大快人心[赞],0
7951,0.8531459323955061,正向,轻了，应该死刑,0
7952,0.6438907129142762,正向,转发微博,0
7953,0.981203080813649,正向,判24年是不轻，可是可以慢慢减刑啊，保不齐进去坐两三年就可以出来，出来了又是一祸根！,0
7954,0.7445094996824628,正向,罪有应得//@Yan_大懒喵喵:罪有应得,0
7957,0.9998448014142306,正向,大快人心啊 最好别把背后的黑恶势力连根拔出，还社会一个健康，安宁，从容的环境,0
7959,0.3709715945924218,负向,枪毙吧真的，别再跑出来了,1
7960,0.1951865568797296,负向,他怎么不直接死了,1
7961,0.0674120007517741,负向,突突死特，干，,1
7962,0.0059824354278413,负向,则么感觉哪一天罪名单独拎出来都能判个10年八年的，为啥放在一起才24年,1
7963,0.6018335324800809,正向,支持[贊],0
7964,0.9575599480566208,正向,木有行贿罪魔...,0
7965,0.9178743961352656,正向,[赞],0
7966,0.0500706788061904,负向,被害方能出来说说话吗,1
7968,0.0918032842102768,负向,这么大影响力的情况下，这么多罪只判最多24年，数罪并罚的呢？？？就这？？,1
7970,0.7223002802775206,正向,好，人民的安全感回来了,0
7971,0.7608695652173911,正向,[微笑],0
7972,0.6558628208940429,正向,好！,0
7973,0.6317853705682674,正向,判的好,0
7974,0.7383643025508954,正向,活该！人在做天在看！,0
7975,0.9903735741420184,正向,为受伤一个交代了，谢谢政府公政治[good][good][good][good][good][good],0
7976,0.8139399268916587,正向,//@Blue_芝麻麻:可以不让他减刑吗[开学季]就让他坐满24年牢，然后出来跟社会脱轨，背负一辈子的案底抬不起头，在社会尘埃里呆一辈子,0
7977,0.7528735632183908,正向,值得,0
7979,0.0403684495122425,负向,终于等到结果了！天网恢恢，疏而不漏！[打call][打call][打call],1
7980,0.736068329201049,正向,罪有应得,0
7981,0.3261648939314053,负向,让他们生不如死吧[求饶],1
7982,0.8098891746804966,正向,这判的也不慢啊，所以吴亦凡怎么判的，不会真的已经润走了吧[疑问],0
7984,0.2886846702104818,负向,所以河南玛莎拉蒂事件呢？,1
7986,0.091250571351652,负向,居然才24年，得关一辈子吧，,1
7988,0.9999666953467524,正向,[泪][泪][泪]正义永远不会迟到,0
7989,0.8000532666880357,正向,背后的保护伞呢？,0
7990,0.0064270145218424,负向,影响极其恶劣！不要减刑！//@azaigg:希望不要像孙小果一样进去又偷偷放了[作揖]不要让人民绝望,1
7991,0.650118354966573,正向,涉黑势力背后的保护伞呢,0
7993,0.736068329201049,正向,罪有应得,0
7994,0.625,正向,b,0
7997,0.736068329201049,正向,罪有应得,0
7998,0.2544969431170968,负向,判的公正，对黑恶势力决不手软。,1
7999,0.899152224647853,正向,@韩东言,0
8000,0.0533060950463775,负向,轻伤？？轻微伤？？？打成那样了怎么坚定的[微笑],1
8001,0.671717171717172,正向,活该,0
8002,0.1659161191164448,负向,这么多罪，晚上睡觉能安心吗，我想知道，服了，,1
8004,0.8955853533321949,正向,[心][心],0
8005,0.2297766483791548,负向,会不会到时候减刑啊，然后没多久就出来了[揣手],1
8006,0.8895936768671645,正向,总感觉不够畅快,0
8007,0.736068329201049,正向,罪有应得,0
8008,0.9729817270377528,正向,唉[允悲],0
8009,0.0223382026014623,负向,赔的钱有点少，精神损失呢,1
8010,0.8116074352681053,正向,罪有应得！判得好,0
8011,0.6558628208940429,正向,好！,0
8012,0.5995711092980819,正向,都没提人家受害人的精神损失费，这几个女孩人生都有心理阴影了，皮外伤可以结痂恢复，内心的伤痛怎么赔偿…,0
8013,0.6395645016668318,正向,二十四年，不要减刑[打call][打call][打call],0
8014,0.5979621801415478,正向,牢底坐穿死刑都不为过[舔屏],0
8015,0.6203535807937887,正向,应该杀无赦  不杀不足以平民愤,0
8016,0.9999652257117452,正向,希望大家再去帮帮高同学，让高同学也能有个公平的结果，让那些歪曲事实的人付出相应的代价[泪][泪],0
8017,0.6438907129142762,正向,转发微博,0
8018,0.7074255105942978,正向,太轻……,0
8019,0.9178743961352656,正向,[赞],0
8020,0.9963947433060576,正向,法律面前人人平等！罪有应得！,0
8021,0.0267779170922913,负向,千万别5.6年后就减刑 或者保外就医 那就没什么意思了 受害人到那个时候怎么办,1
8022,0.6013227013816203,正向,邪不胜正！,0
8023,0.0211295675049526,负向,居然有28个被告吗？,1
8025,0.7312644688240393,正向,干得漂亮,0
8026,0.8449388342024167,正向,过两年就改监外执行了，再不行就保外就医，有同感的点赞,0
8027,0.6023765847948228,正向,判处十一年至六个月。。。,0
8028,0.9257319295597264,正向,[打call][打call][打call][打call][打call]喜大普奔,0
8031,0.7795229979671993,正向,很好！,0
8032,0.0424622678664682,负向,就这？？？？不深挖了？？？,1
8033,0.3333690721054537,负向,判的太轻啦！被打女孩们咋样啊，让她们现身说法一下,1
8034,0.9560500444536314,正向,咋以为会s刑[允悲],0
8035,0.9251947396199922,正向,总算判了，好！大快人心！,0
8036,0.2543967094687295,负向,听说判了20几年 少了30年打底吧,1
8037,0.6336549066145803,正向,牢底坐穿，才有震慑力,0
8038,0.7797536278885681,正向,我听说里面的人最讨厌强奸进去的人，希望是真的希望里面的大哥们好好关爱一下,0
8039,0.9742353946031272,正向,死刑都不为过[允悲],0
8040,0.0557855186475149,负向,应该再附加一条，服刑期间一律不得减刑，严禁一切人员探视！！！,1
8041,0.9962030676114514,正向,如果能加上不得减刑，中国法律应该会更有震慑力[打call][打call][打call][打call],0
8043,0.671717171717172,正向,活该,0
8044,0.9995203765550238,正向,不是啊，為什麼驗傷是輕傷[允悲][允悲][允悲]確定嗎？,0
8045,0.7396692455793417,正向,都是福报哟[二哈],0
8047,0.3292397016143151,负向,烧烤店打人现场，那个没有参与打人的那个人呢，判了吗,1
8048,0.736068329201049,正向,罪有应得,0
8051,0.3424464782345121,负向,踩一脚 呸,1
8052,0.9604869462826632,正向,大快人心,0
8053,0.9024819795233522,正向,拉到俄罗斯参战,0
8054,0.0875704963277341,负向,秋后问斩啊,1
8055,0.6100740309161136,正向,这二十四年难搞哦,0
8056,0.9873548938488732,正向,法律是平民的公正,0
8057,0.736068329201049,正向,罪有应得,0
8058,0.736068329201049,正向,罪有应得,0
8059,0.9715219862864396,正向,木有行贿罪魔,0
8060,0.0053940271313398,负向,当心犯人从后门出来。希望监督,1
8061,0.6404263505103442,正向,活该活该！最好永远不出了！！,0
8062,0.0789540065025191,负向,不判不知道，判了才发现他们原来做了这么多恶。要不是这次网上闹大了，恐怕他们还在逍遥吧。,1
8063,0.2647147112104496,负向,判轻了，应该枪毙！！,1
8064,0.6558628208940429,正向,好,0
8065,0.8887501893679473,正向,我觉得他们还是可以挽回一下的，为什么不判他重新投胎做人。,0
8066,0.0718452195500378,负向,人们担心陈继志们成为孙小果，我以为大概率不会。一则后台及其保护伞都已拆了，二则此案天下皆知，二则受害人太多天下皆耳目。最根本的，要对不断进步的法治建设有信心。,1
8068,0.8451502234088333,正向,别又在逃还去开车[微笑],0
8069,0.9568850526665966,正向,他们是罪有应得！真是大快人心！,0
8071,0.999546947411549,正向,还是不够解恨，但法律就是法律。一定让他坐满24年，绝不减刑！,0
8072,0.1803073753636149,负向,四位受害女孩呢  為什麼沒有她們的消息,1
8073,0.9977855333130808,正向,活该！大快人心[赞],0
8074,0.2161728388209849,负向,如果有2.3審，希望別再出來了,1
8075,0.7979957690014758,正向,牢底坐穿，罪有应得！,0
8077,0.8901750077275126,正向,精神损失费[允悲],0
8078,0.7579492526043954,正向,希望不要减刑,0
8079,0.8272201377957636,正向,希望不要随意减刑，该几年就几年！//@azaigg:希望不要像孙小果一样进去又偷偷放了[作揖]不要让人民绝望,0
8080,0.938864761805369,正向,终于[泪],0
8081,0.1388272466211738,负向,保护伞呢[汗]干了那么多，罚了那么点。。。,1
8082,0.7297953905324696,正向,别减刑,0
8083,0.6296604052075178,正向,2012年之后的犯罪都没判 是谁在保护他公布出来吧,0
8084,0.6558628208940429,正向,好,0
8085,0.0647611446979988,负向,@GN老友 24年，可得遵纪守法[交税],1
8086,0.1984743002674422,负向,竟然没有无期,1
8087,0.7595799168342532,正向,如果以后减刑我真的会难过,0
8089,0.99976938311496,正向,公平正义的胜利，判罚从快从严，大快人心，能够警醒世人不要以强欺弱，要相互尊重,0
8090,0.9405870885140936,正向,让他把牢底坐穿吧[赞],0
8091,0.9890983060263324,正向,法律就是法律 让犯罪的人得到应有的果,0
8092,0.8406236185026683,正向,罪有应得，必要严惩。,0
8093,0.9604869462826632,正向,大快人心,0
8094,0.671717171717172,正向,该！活该！,0
8095,0.2584374427462447,负向,没说缓刑，应该会立即执行吧👏但愿别放出来,1
8096,0.6558628208940429,正向,好！,0
8097,0.1376019460047927,负向,原告是不是已经没有了才会不出席,1
8099,0.9664311322141764,正向,只有三种特殊的死缓犯限制减刑 真可惜 不过24年也不错了 毕竟顶格也才25年,0
8100,0.2655360961893349,负向,24年千万不要给他减刑,1
8101,0.3751660385777379,负向,可能减刑到三五年就放出来了,1
8102,0.6317853705682674,正向,判的好！,0
8103,0.6312812301505385,正向,[哆啦A梦害怕],0
8104,0.3624203716977149,负向,终于！！,1
8105,0.9563024306917732,正向,大快人心[打call],0
8107,0.8584860988095927,正向,好，很好。,0
8108,0.1565633543161138,负向,暗箱操作！不明不白！没有死刑！这个国家败了！！！,1
8109,0.2420399671469353,负向,太短了,1
8110,0.764705882352941,正向,[鼓掌],0
8113,0.8855438246939898,正向,不可减刑[微笑],0
8114,0.9892128262160196,正向,各地还有很多这样的人，风暴扫不到他们的！,0
8115,0.8218427531225189,正向,活该，天道好轮回，苍天饶过谁,0
8116,0.9031872404830036,正向,跟着应该是那些保护伞受刑,0
8117,0.6438907129142762,正向,转发微博,0
8120,0.979669980129884,正向,这么恶劣才判24年？而且这只是我们看到的，在我们看不到又是怎么的呢？是否已经有人离开了这个世界？有些人的思想可以得以改正，但那毕竟只是少数人。只是希望他们出来以后不是坏人变老，最后还得到法律的保护？,0
8121,0.6666666666666671,正向,[鲜花],0
8122,0.9989806751562132,正向,大快人心[鼓掌][嘻嘻],0
8123,0.9563024306917732,正向,大快人心！[good][good][good],0
8124,0.671717171717172,正向,活该,0
8125,0.1269176578833059,负向,差一年就是有期徒刑的顶配了,1
8126,0.7083518904459337,正向,24年，真的很重了，干得漂亮！,0
8127,0.6254977536568369,正向,这个判决很可以哦。[good],0
8128,0.7190640131881469,正向,终于有了结果[鲜花],0
8129,0.2918582693362116,负向,无语，真的无语至极,1
8130,0.59384939729389,正向,正道的光,0
8132,0.7581630420488609,正向,都觉得判少了 千万别减刑,0
8133,0.1015818741032903,负向,不是不报，时候已到,1
8134,0.9178743961352656,正向,[赞],0
8137,0.8542569741987922,正向,活该[微笑],0
8140,0.736068329201049,正向,罪有应得,0
8143,0.9604869462826632,正向,大快人心,0
8144,0.1531613906102099,负向,这种人在监狱里也需要严格看管，不然他已经在社会跋扈惯了，去到监狱里边也是个小社会呢,1
8145,0.7784342969210548,正向,很好。不可以再做坏事,0
8147,0.3898983350661781,负向,审完他该审那些黑伞了,1
8148,0.736068329201049,正向,罪有应得,0
8149,0.6996228263394342,正向,很多会花钱随便编个慢性病，然后就可以在家里自由活动的。有钱坐牢也不一定非要在牢里[笑cry],0
8150,0.9552981482358252,正向,有期徒刑，减减刑很快就出来了,0
8151,0.3075601374570447,负向,该！！,1
8152,0.3492138008645172,负向,判的好！接下来该清理保护伞了！,1
8153,0.8148063263912415,正向,[泪]太少了,0
8154,0.1777290355834015,负向,看他还敢不敢了,1
8155,0.6114020527065668,正向,把牢底坐穿,0
8156,0.697906054238352,正向,卧槽，才二级轻伤？,0
8157,0.9193241060360944,正向,好，大快人心，就的这么干[good],0
8158,0.736068329201049,正向,罪有应得,0
8159,0.9803148027301392,正向,终于作恶做到头了，一把收了大快人心,0
8160,0.736068329201049,正向,罪有应得,0
8161,0.736068329201049,正向,罪有应得,0
8162,0.3452787547128308,负向,为什么不是死缓,1
8163,0.1834435210560689,负向,法网恢恢报应不爽,1
8164,0.6288746137583947,正向,应该死刑，黑社会性质的都应该枪决,0
8165,0.671717171717172,正向,活该,0
8166,0.9926187742998605,正向,终于尘埃落定了[泪][泪],0
8167,0.2496995281834696,负向,终于！！！,1
8168,0.9967021919164388,正向,现实版罚罪[允悲],0
8170,0.3235981586991957,负向,那几个女生怎么样了？一直没有公开声明[微笑]这罚款也太少了[微笑],1
8171,0.671717171717172,正向,活该,0
8172,0.6311900536632339,正向,别减刑，别被替换，希望他们把牢底坐穿,0
8173,0.2731531753122405,负向,应该立即执行！五马分尸[吐],1
8174,0.3474730362549653,负向,[打call][打call][打call][打call][打call][打call][打call],1
8175,0.8303963028484952,正向,正义永远不会缺席,0
8176,0.8662112781140896,正向,该阿该阿 别出来最好了[微笑],0
8177,0.7633928571428572,正向,轻了,0
8178,0.3238017939489926,负向,太好了！！[给力][给力][给力],1
8179,0.9604869462826632,正向,大快人心。,0
8180,0.1185384813599792,负向,24年太少了吧？！没有获死刑的吗？！[晕],1
8181,0.6083962681857312,正向,不得外出保释，永不减刑，让最暴露的监狱洗刷他们罪恶，警醒社会大众。,0
8182,0.6403616636727093,正向,24年不准减刑,0
8183,0.8418164930686991,正向,正义执行！,0
8184,0.3345184790373748,负向,才24年，人家姑娘一辈子被毁了,1
8185,0.9151136131718032,正向,判了 判了 大块人心[打call],0
8186,0.7297953905324696,正向,没有不可减刑吗,0
8187,0.7554702357665382,正向,有鞭刑就好了,0
8188,0.8995098877594969,正向,天狂必有雨，人狂必有灾。,0
8192,0.6774921075767265,正向,[笑cry],0
8193,0.8657832764573771,正向,这种人死有余辜。24年判少了,0
8194,0.9604869462826632,正向,大快人心！,0
8195,0.736068329201049,正向,罪有应得,0
8196,0.1685966183823006,负向,花纳税人的钱养他们干啥！直接毙了应该！,1
8197,0.9970240786087212,正向,正所谓秋后算账。今日正值秋分，秋分本来就是时间对公平的诠释，一天中白昼与黑夜时长一样。然而，那些保护伞呢？,0
8198,0.9964243722603536,正向,大快人心！互联网是有记忆的，第24年看还在不在牢里蹲着,0
8199,0.9896447605521974,正向,法律普及程度还需要继续推进,0
8200,0.3268983268983266,负向,1,1
8203,0.7892322458787713,正向,好耶，终于看到结果了[鼓掌],0
8204,0.2893936397763768,负向,太少了！,1
8205,0.3623843459187114,负向,做这么多坏事，才被爆出来，不觉得有故事吗？,1
8207,0.9767517478003848,正向,正义降临！,0
8208,0.8693013231296032,正向,喜闻乐见！[微笑][微笑],0
8209,0.6558628208940429,正向,好,0
8210,0.6438907129142762,正向,转发微博,0
8211,0.8692531368830395,正向,这是给受害者的公道,0
8212,0.671717171717172,正向,活该,0
8214,0.6748835877460878,正向,之前犯的事算上了吗,0
8215,0.6438907129142762,正向,转发微博,0
8216,0.6402752007592808,正向,可算是判了,0
8217,0.9979840821366356,正向,牢底坐穿吧[拜拜][拜拜][拜拜],0
8218,0.6317853705682674,正向,判的好！,0
8219,0.028161115382574,负向,一顿烧烤换张长期饭票，继志值了[doge],1
8220,0.736068329201049,正向,罪有应得,0
8221,0.3848653639082431,负向,希望待满24,1
8223,0.983637419227446,正向,法律就是穷人定的，有钱还是脱罪，要不减刑,0
8225,0.9018371624095785,正向,终于出结果了，爽,0
8226,0.2578958622943316,负向,最好别搞减刑,1
8227,0.2893936397763768,负向,太少了,1
8228,0.7109461039585179,正向,应给加一条，不得减刑,0
8230,0.0307574692676816,负向,罪有应得，太恶劣了,1
8233,0.942114429391952,正向,罪有应得！ 看来法官也尽力了,0
8235,0.3342351010613904,负向,天呐这么久才有判决,1
8236,0.965672971800848,正向,祝祖国繁荣昌盛～,0
8237,0.0610497784915895,负向,有期徒刑最高20年 24年怎么来的 要么你爽气点 打架 死刑 以后喝醉酒打架 都可以死刑了 要么就 按照现有刑法来 这莫名其妙的 不知道这国家姓共还是姓舆,1
8238,0.7085923308003611,正向,不得减刑，假释,0
8240,0.1817618709603002,负向,该！！！千万别减刑！！！,1
8241,0.7297953905324696,正向,别减刑,0
8242,0.1144396034062276,负向,#上海金科路#,1
8245,0.3812907049574504,负向,终于是有了结果 前段时间还以为热度过了 政府就随便处理了 没想到才定邢完,1
8246,0.2272932471722398,负向,24年 判得好！！！,1
8248,0.107714068777749,负向,不是不报，时候未到，,1
8249,0.9937344033295908,正向,大快人心，正义不会缺席[鼓掌],0
8250,0.736068329201049,正向,罪有应得,0
8252,0.9604869462826632,正向,大快人心,0
8254,0.2698199428936662,负向,怎么不是无期啊 这男的还能被放出来吗 期待关一辈子[憧憬],1
8255,0.9821262529335588,正向,大快人心，罪有应得[打call],0
8256,0.7608695652173911,正向,[微笑],0
8257,0.9604869462826632,正向,大快人心,0
8258,0.9178743961352656,正向,[赞],0
8259,0.9735043056548752,正向,支持，大快人心！,0
8260,0.9604869462826632,正向,大快人心！,0
8262,0.3219368415787866,负向,不应该是无期徒刑么[doge],1
8264,0.736068329201049,正向,罪有应得,0
8265,0.2272932471722398,负向,24年 判得好！！！,1
8266,0.2260306457346719,负向,真的是他本人进去了吗，你们谁见了？,1
8267,0.9296543031384528,正向,他们到底涉不涉黑啊[泪],0
8268,0.9922114318389872,正向,大快人心！！！[抱一抱],0
8271,0.9918101929734292,正向,根据法律判定二十四年，根据民愤程度，应该是死刑才能平民愤！,0
8272,0.1801080250871237,负向,会不会上诉呢,1
8274,0.626712328767123,正向,支持,0
8276,0.2700240139956235,负向,划重点，有期徒刑二十四年，并处罚金人民币三十二万元,1
8277,0.736068329201049,正向,罪有应得,0
8278,0.8077527477166259,正向,不要减刑就行，让他牢底坐穿,0
8279,0.7554702357665382,正向,天道好轮回,0
8280,0.5934061952629907,正向,[doge]应该判刑判死刑,0
8281,0.0006409353954717,负向,这么多年的违法获利呢，不没收了，光光服刑就完事了？,1
8282,0.9438157405722842,正向,这二十四年里，有多少是属于那些女孩当时的绝望…,0
8283,0.1058188198137521,负向,才24年，还不知道实际能关几年呢。,1
8284,0.8913737233881204,正向,[微笑][微笑],0
8286,0.6438907129142762,正向,转发微博,0
8287,0.5947658852900826,正向,被害人不是都死了吗？为什么不偿命？,0
8289,0.6404946816426708,正向,2012年以来？做了这么多恶，为什么不早惩处？,0
8292,0.9604869462826632,正向,大快人心,0
8293,0.2065866156192727,负向,千万不能减刑啊,1
8294,0.2535841421186283,负向,你们对不起的是受害人,1
8295,0.2842339341777034,负向,还有嘉兴恶势力田建新！,1
8296,0.7116401366475598,正向,坐牢太轻了应该死刑,0
8297,0.8055029212107405,正向,会连续在狱中20年么,0
8298,0.7824048869233329,正向,不要减刑谢谢,0
8300,0.8913737233881204,正向,该[微笑][微笑],0
8301,0.9206565199181104,正向,会被偷偷放出去吗,0
8302,0.6050343866316761,正向,是不是判轻了？,0
8303,0.671717171717172,正向,活该,0
8304,0.0390839453772834,负向,必须依法严惩，千万不要放出来啊,1
8305,0.9240356108288934,正向,好家伙，到那时候我还剩10年就退休，这放出来都已经和社会严重脱节了[鼓掌],0
8306,0.6551724137931035,正向,[浪],0
8307,0.974059462889804,正向,判的好！大快人心,0
8310,0.6381598954425145,正向,判是判了，执行力度呢？ [微笑] 别关个几年，就什么减刑、保外就医的………,0
8311,0.9979779845629998,正向,大快人心[鼓掌][鼓掌][鼓掌],0
8312,0.8619879198476943,正向,终于，终于进去了，但是那里面的黑暗还会在吗？[微笑],0
8313,0.6900378995225948,正向,坐牢坐到死[微笑],0
8314,0.1951865568797296,负向,不该死吗？,1
8318,0.764705882352941,正向,[鼓掌],0
8319,0.0291421597829181,负向,便宜这个大流氓了，早几十年的话，不死也得脱层皮,1
8320,0.6317853705682674,正向,好[good],0
8323,0.2308283396275865,负向,[羞嗒嗒],1
8324,0.9999171184564584,正向,这28人的罪行，未来这段时间，就是验证腐败的问题了。看法律文件有效，还是金钱有效,0
8325,0.736068329201049,正向,罪有应得,0
8326,0.2403643316749404,负向,是不是有点少了,1
8327,0.9353706434962308,正向,我关系的是会被偷偷放出去吗,0
8328,0.7633928571428572,正向,轻了,0
8330,0.671717171717172,正向,活该,0
8331,0.1449111379012982,负向,24年别减刑[怒][怒][怒],1
8332,0.1071059478352016,负向,终于等到了这个消息！只希望别减刑且不要像孙小果一样隔天放出来,1
8333,0.671717171717172,正向,活该,0
8335,0.9842990254967956,正向,大快人心![微笑],0
8336,0.2011690514951766,负向,请关好了！,1
8337,0.9304392532402248,正向,嫌疑人刘某是个什么鬼？！？,0
8339,0.7297953905324696,正向,别减刑！,0
8340,0.9954275791288526,正向,赵家犯的罪都没他多，行走的三哥是吧,0
8341,0.9877194047728446,正向,正义虽然会迟到，但是始终会到来,0
8342,0.7795229979671993,正向,很好,0
8343,0.3561217732710093,负向,判的还是轻了[怒],1
8344,0.8764245337775786,正向,@我怎么那么困呐,0
8345,0.8550612163464894,正向,估计都是先平息民愤，等风波过后又放出了,0
8346,0.9801484686999288,正向,@爽脑花,0
8347,0.6438907129142762,正向,转发微博,0
8348,0.6555763114113433,正向,事事有回响，正义会来的，报应也是,0
8349,0.9696654940726892,正向,这么多罪，还能判有期[允悲],0
8350,0.2995266290148334,负向,打开评论区就知道中国普法工作任重道远,1
8351,0.7297953905324696,正向,保护伞为什么没有被审判,0
8352,0.2063789868667916,负向,别出来！！！,1
8354,0.2948130958852922,负向,听到24年这个消息，心里舒服多了[打call],1
8355,0.736068329201049,正向,罪有应得,0
8357,0.2071059948285156,负向,保husan，大老fu有没有？打掉了？,1
8358,0.0778149555924345,负向,希望这些人可以服刑完毕在出狱，别等风平浪静的再搞关系减刑，那就太坏了,1
8359,0.3433308752209363,负向,建议枪毙,1
8360,0.0817615566805011,负向,不是不报，时候未到！一个字：该,1
8361,0.9604869462826632,正向,大快人心,0
8363,0.7415584822463673,正向,牢底坐穿[开学季],0
8364,0.9604869462826632,正向,上天饶过谁？,0
8367,0.7297953905324696,正向,可喜可贺,0
8369,0.9795540245336004,正向,大快人心  嫌判的少的举手🙋,0
8370,0.9999746905191312,正向,重点他这事在牢里传开，里面的人也会好好伺候他的[允悲][允悲][允悲],0
8371,0.6558628208940429,正向,好,0
8372,0.8997856802440097,正向,千万别减刑 减刑的话 真就对法律失望了,0
8375,0.8023550083595894,正向,结果很满意，不知道处理过程会怎么样[二哈],0
8377,0.0056594439697387,负向,判太少了，肯定还不只有这一群黑恶势力，肯定还有很多他们才会这样横行霸道，把上上下下领导班子全部换血吧,1
8378,0.3024335944688281,负向,竟然这么多罪，犯了这么多年， 在当地是怎么运行下去的 [doge][doge][doge],1
8379,0.9604869462826632,正向,大快人心,0
8380,0.7085923308003625,正向,不准减刑,0
8381,0.0815378621917203,负向,突然有种想法，本来是判死刑的，还是有☔，判了24年。反正受害人没出面我是不会信的,1
8382,0.736068329201049,正向,罪有应得！,0
8383,0.1424469623111928,负向,社会影响恶劣，判个无期玩玩,1
8384,0.6340126553830209,正向,怎么没有死罪，主范不该死罪吗，构成二级伤残了,0
8385,0.2778923966237338,负向,能不能有些判处禁止减刑,1
8386,0.9082563931394132,正向,肯定会偷偷放了的,0
8387,0.994849355670234,正向,就应该给普通人伸张正义，让他们得到应有的惩罚,0
8388,0.8913737233881204,正向,[微笑][微笑],0
8389,0.6558628208940429,正向,好,0
8390,0.3833906781495716,负向,他现在听到烧烤就反胃了吧,1
8392,0.975204952995361,正向,恭喜恭喜，喜提24年免费的伙食,0
8393,0.123551309186682,负向,这么多罪就24年，很难想象一个违法出版能给判3年🤟,1
8394,0.8996655518394647,正向,漂亮！,0
8395,0.671717171717172,正向,活该,0
8396,0.2138441036135241,负向,现世报！！,1
8398,0.3251284990920906,负向,24年，感觉少了点,1
8399,0.9999126637369016,正向,你说你吃个烧烤，把你们能得什么样了，以后出来可能看到烧烤都害怕[允悲][允悲][允悲],0
8402,0.6699690465262775,正向,才24年？这是谋杀，理应枪毙,0
8404,0.8082599860234799,正向,支持！罪有应得,0
8406,0.813544102151404,正向,这还算可以！[鼓掌],0
8407,0.9959282099693502,正向,大快人心[赞],0
8408,0.9998591377093882,正向,太短了，过两年大家都谈忘了。就放出来了。这种恶棍为什么没有无期徒刑。[泪][泪][泪][泪][泪],0
8409,0.2087458151539893,负向,居然算不上黑恶势力，还有其背后的保护伞们呢？,1
8410,0.3268983268983266,负向,1,1
8411,0.3275316665635258,负向,总算等到结果了 谢谢,1
8412,0.7116401366475598,正向,要判死刑，太轻了,0
8413,0.8678281855748929,正向,24年，漂亮,0
8414,0.9830017018860686,正向,24年可以了，算是重罚了，说要死刑的基本不可能的，相信法律吧，只希望不要减刑，让他把牢坐穿,0
8415,0.2056506408925603,负向,24年就算早幾年再放出來也是廢人一個。[打call],1
8416,0.0205332622983687,负向,千万不给减刑！！！！不给减刑！！！,1
8417,0.3442643795777813,负向,被害人都不出席，说明啥？,1
8419,0.9987887697001886,正向,大快人心！千万别减刑！在牢里一山还有一山高，好好享受把牢底坐穿吧！,0
8420,0.9109179204685544,正向,这个结果还算比较满意[微笑],0
8422,0.9904947728543309,正向,才24年，才判30多万[允悲]果然社会现实,0
8423,0.8050581142995439,正向,活该 你没被判死刑也算你运气好,0
8424,0.6520579048941292,正向,真活该 应该让他无期徒刑,0
8425,0.764705882352941,正向,[鼓掌],0
8426,0.3421264503230018,负向,这种人竟然还能活着，活着就有希望！,1
